Sn Name,Redshift,Redshift Error,Exposure Time (s),Flux (erg s-1 cm-2 A-1 pi-1 kpc-2),Flux Error (erg s-1 cm-2 A-1 pi-1 kpc-2),Luminosity (erg s-1 A-1 kpc-2),Luminosity Error (erg s-1 A-1 kpc-2),Surface Brightness (erg s-1 A-1 arcsec^-2),Surface Brightness Error (erg s-1 A-1 arcsec^-2),File Path
SN2006cz,0.0418,0.0010020656782187606,96.0,1.1116049592167527e-17,1.2732205836186207e-17,4.632255669644649e+37,5.310674488338721e+37,3.493853095527952e+37,4.0089836219853017e+37,./fits files/Friedman Supernova/6382843309164855296/AIS_339_sg48-fd-int.fits
PTF11owc,0.07,0.0010036375757533317,1658.1,3.161308904757341e-18,1.6337744500990733e-18,3.848509786877928e+37,1.9922926485916942e+37,8.038767718057661e+37,4.167681554023318e+37,./fits files/Other Supernova/PTF11owc/2/MISDR2_03372_0766/MISDR2_03372_0766-fd-int.fits
PTF11qzq,0.06,0.001002989722511664,260.05,2.0880086334703622e-18,3.3527545181656473e-18,1.8410046796560515e+37,2.9568328994997334e+37,2.8379487182534923e+37,4.55898329507748e+37,./fits files/Other Supernova/PTF11qzq/1/AIS_75/AIS_75_sg80-fd-int.fits
PTF11owc,0.07,0.0010036375757533317,163.0,3.9284821866266654e-19,1.836887647418193e-18,4.782450117436034e+36,2.2362340335937054e+37,9.989582395853552e+36,4.671131017414044e+37,./fits files/Other Supernova/PTF11owc/1/AIS_80/AIS_80_sg27-fd-int.fits
SNF20080522-000,0.04526,0.0010022159702698938,110.05,1.4125637850820216e-17,1.3405191456343621e-17,6.936523829326756e+37,6.590390648206924e+37,6.124431961971787e+37,5.825014315948488e+37,./fits files/Friedman Supernova/6378691562922049536/AIS_221_sg57-fd-int.fits
SN2013b,0.06585,0.0010033566693673913,504.0,3.1297832866634347e-18,2.9485323198140694e-18,3.351885380392444e+37,3.1595826615184147e+37,6.2074131456796435e+37,5.85425183258943e+37,./fits files/Other Supernova/SN2013be/3/Virgo_Epoque_MOS12/Virgo_Epoque_MOS12-fd-int.fits
LSQ14ac,0.06,0.001002989722511664,180.05,2.5427791655654688e-18,4.446535582303467e-18,2.2419774842393558e+37,3.9213060286189616e+37,3.4560570095557682e+37,6.045853277037455e+37,./fits files/Other Supernova/LSQ14act/1/AIS_344/AIS_344_sg18-fd-int.fits
PTF11qri,0.055,0.0010027030385233828,123.0,3.7817807824143854e-18,6.560842178770439e-18,2.7816587614646513e+37,4.826927664003092e+37,3.611147380318398e+37,6.267663473725052e+37,./fits files/Other Supernova/PTF11qri/2/AIS_229/AIS_229_sg60-fd-int.fits
LSQ13crf,0.06,0.001002989722511664,1517.75,2.6448684079050884e-17,4.939306158924313e-18,2.3319899343207542e+38,4.430301454867015e+37,3.594813157303903e+38,6.9315770734117175e+37,./fits files/Other Supernova/LSQ13crf/3/MISGCSS_18584_0410/MISGCSS_18584_0410-fd-int.fits
PSNJ08351668+4819011,0.043,0.0010021164520473778,111.0,3.5567380472024366e-17,2.1180123489600425e-17,1.5712591052065843e+38,9.387195957031554e+37,1.2534698619806593e+38,7.510948842173256e+37,./fits files/Other Supernova/PSN J08351668+4819011/1/AIS_80/AIS_80_sg73-fd-int.fits
PTF11qpc,0.091,0.0010053205376714556,1491.3,1.5713960749197894e-18,1.214574983263158e-18,3.329322031511956e+37,2.5745111584845723e+37,1.164166836382179e+38,9.005838372620159e+37,./fits files/Other Supernova/PTF11qpc/2/GI1_077008_FAUSTN_24/GI1_077008_FAUSTN_24-fd-int.fits
PTF13ddg,0.084,0.001004711094526195,228.0,5.808153337176492e-19,1.888494138051613e-18,1.0384204940993225e+37,3.376478482521554e+37,3.1037636520699956e+37,1.0092312469627354e+38,./fits files/Other Supernova/PTF13ddg/1/AIS_165/AIS_165_sg22-fd-int.fits
PTF11owc,0.07,0.0010036375757533317,326.0,4.1890762243720415e-18,4.241450007071377e-18,5.099691720480864e+37,5.165731627068162e+37,1.0652236695467665e+38,1.0794368606191148e+38,./fits files/Other Supernova/PTF11owc/3/AIS_80/AIS_80_sg36-fd-int.fits
LSQ13crf,0.06,0.001002989722511664,216.0,1.0298309093516684e-17,8.169963301223369e-18,9.080055958484042e+37,7.210443774955168e+37,1.3997103567310895e+38,1.1124640325840823e+38,./fits files/Other Supernova/LSQ13crf/1/AIS_181/AIS_181_sg11-fd-int.fits
iPTF14gdr,0.07,0.0010036375757533317,112.0,1.531867402194419e-18,4.375881969351455e-18,1.8648625829233901e+37,5.327400767880303e+37,3.8953251934899357e+37,1.1128418477369662e+38,./fits files/Other Supernova/iPTF14gdr/1/AIS_267/AIS_267_sg57-fd-int.fits
PSNJ10292799+2200468,0.05445,0.001002673020462815,108.0,1.3405620169445116e-17,1.3182434396448082e-17,9.656466917527701e+37,9.502893366190702e+37,1.228956188224289e+38,1.2102374740356728e+38,./fits files/Other Supernova/PSN J10292799+2200468/1/AIS_333/AIS_333_sg44-fd-int.fits
LSQ14ag,0.06,0.001002989722511664,104.0,7.998103677588806e-18,1.0376260864717155e-17,7.051956616837557e+37,9.152091772352122e+37,1.0870744362079707e+38,1.4112704231157996e+38,./fits files/Other Supernova/LSQ14age/1/AIS_230/AIS_230_sg67-fd-int.fits
PS15m,0.071,0.0010037078177756835,112.0,7.67602042113732e-18,9.795419988634532e-18,9.627167340709444e+37,1.2288617423197042e+38,2.0678582159661995e+38,2.640148761950338e+38,./fits files/Other Supernova/PS15mt/1/AIS_192/AIS_192_sg11-fd-int.fits
